mprovno type
040148	0
050002	0
050006	7
050007	0
050008	0
050009	0
050013	0
050014	14
050016	0
050017	0
050018	0
050022	0
050024	0
050025	0
050026	0
050028	0
050030	0
050036	0
050038	0
050039	0
050040	0
050042	16
050043	0
050045	0
050046	0
050047	0
050054	0
050055	0
050056	0
050057	0
050058	0
050060	0
050063	0
050067	0
050069	0
050070	0
050071	0
050072	0
050073	0
050075	0
050076	0
050077	0
050078	0
050079	0
050082	0
050084	0
050089	0
050090	0
050091	0
050093	0
050096	0
050099	0
050100	0
050101	0
050102	0
050103	0
050104	0
050107	0
050108	0
050110	0
050111	0
050112	0
050113	0
050115	0
050116	0
050118	0
050121	0
050122	0
050124	0
050125	0
050126	0
050127	0
050128	0
050129	0
050131	0
050132	0
050133	0
050135	0
050136	0
050137	0
050138	0
050139	0
050140	0
050145	0
050149	0
050150	7
050152	0
050153	0
050158	0
050159	0
050167	0
050168	0
050169	0
050173	0
050174	0
050179	0
050180	0
050188	0
050189	16
050191	0
050192	0
050193	0
050194	0
050195	0
050196	0
050197	0
050204	0
050205	0
050211	0
050219	0
050222	0
050224	0
050225	0
050226	0
050228	0
050230	0
050231	0
050232	0
050234	0
050235	0
050236	0
050238	0
050239	0
050242	0
050243	0
050245	0
050248	0
050254	0
050257	0
050261	0
050262	0
050264	0
050272	0
050276	0
050277	0
050278	0
050279	16
050280	0
050281	0
050283	0
050289	0
050290	0
050291	0
050292	0
050295	0
050296	0
050298	16
050300	0
050301	7
050305	0
050308	0
050309	0
050313	0
050315	0
050320	0
050324	0
050325	0
050327	0
050329	0
050334	0
050335	15
050336	0
050342	0
050348	0
050349	0
050350	0
050351	0
050352	16
050353	0
050357	0
050359	0
050360	0
050366	16
050367	0
050369	0
050373	0
050376	0
050378	0
050380	0
050382	0
050385	0
050390	0
050393	0
050394	0
050396	0
050397	16
050407	0
050411	0
050414	0
050417	16
050423	16
050424	0
050425	0
050426	0
050430	16
050434	16
050435	16
050438	0
050441	0
050444	7
050447	0
050448	16
050454	0
050455	0
050457	0
050464	0
050468	0
050471	0
050476	16
050478	16
050481	0
050485	0
050488	0
050492	0
050496	0
050498	0
050502	0
050503	0
050506	7
050510	0
050512	0
050515	0
050516	0
050517	0
050523	0
050526	0
050528	16
050531	0
050534	0
050537	0
050541	0
050543	0
050545	0
050546	0
050547	0
050548	0
050549	0
050551	0
050552	0
050557	0
050561	0
050567	0
050568	7
050570	0
050573	0
050575	0
050578	0
050580	0
050581	0
050583	0
050584	0
050586	0
050588	0
050589	0
050590	0
050597	0
050599	0
050601	0
050603	0
050604	0
050608	0
050609	0
050616	0
050618	16
050624	0
050625	0
050633	0
050636	0
050641	0
050644	0
050662	0
050663	0
050667	0
050668	0
050674	0
050677	0
050678	0
050680	0
050682	0
050684	0
050686	0
050688	0
050689	0
050690	0
050693	0
050694	0
050696	0
050697	0
050701	0
050704	0
050708	0
050709	0
050710	0
050714	0
050717	0
050720	0
050722	0
050723	0
050724	0
050725	0
050726	0
050727	0
050732	0
050733	0
050735	0
050736	0
050737	0
050738	0
050739	0
050740	0
050741	0
050742	0
050744	0
050745	0
050746	0
050747	0
050748	0
050749	0
050751	0
050752	0
050753	0
050754	0
050755	0
050757	0
050758	0
050759	0
060001	21
060003	0
060004	0
060006	16
060008	16
060009	0
060010	0
060011	0
060012	7
060013	16
060014	0
060015	0
060016	16
060018	16
060020	0
060022	0
060023	17
060024	0
060027	0
060028	0
060030	0
060031	7
060032	0
060034	0
060036	16
060041	16
060043	16
060044	16
060049	16
060054	0
060064	0
060065	0
060071	14
060075	16
060076	16
060096	16
060100	0
060103	0
060104	0
060107	0
060112	0
060113	0
060114	0
060115	0
060116	0
060117	0
060118	0
060119	0
070001	0
070002	0
070003	0
070004	16
070005	0
070006	0
070007	0
070008	0
070009	0
070010	0
070011	0
070012	0
070015	7
070016	0
070017	0
070018	0
070019	0
070020	0
070021	15
070022	0
070024	0
070025	0
070027	0
070028	0
070029	0
070031	0
070033	0
070034	0
070035	0
070036	0
070038	0
070039	0
070040	0
080001	0
080003	0
080004	0
080006	7
080007	7
090001	0
090003	0
090004	0
090005	0
090006	0
090008	0
090011	0
100001	0
100002	0
100006	0
100007	0
100008	0
100009	0
100012	0
100014	0
100015	0
100017	0
100018	0
100019	0
100022	0
100023	7
100024	16
100025	0
100026	0
100028	0
100029	0
100030	0
100032	0
100034	0
100035	0
100038	0
100039	0
100040	0
100043	0
100044	0
100045	0
100046	0
100047	0
100048	0
100049	7
100050	0
100051	0
100052	0
100053	0
100054	0
100055	0
100057	7
100061	0
100062	0
100063	0
100067	0
100068	0
100069	0
100070	0
100071	0
100072	0
100073	0
100075	0
100076	0
100077	0
100080	0
100081	14
100084	7
100086	0
100087	0
100088	0
100090	0
100092	0
100093	0
100099	0
100102	0
100105	0
100106	16
100107	0
100108	0
100109	7
100110	0
100113	0
100114	0
100117	0
100118	14
100121	0
100122	0
100124	0
100125	0
100126	0
100127	0
100128	0
100130	0
100131	0
100132	0
100134	16
100135	0
100137	0
100139	0
100140	0
100142	16
100150	17
100151	0
100154	0
100156	14
100157	0
100160	16
100161	0
100166	0
100167	0
100168	0
100173	0
100175	16
100176	0
100177	0
100179	0
100180	0
100181	0
100183	0
100187	0
100189	0
100191	0
100200	0
100204	0
100206	0
100209	0
100210	0
100211	0
100212	0
100213	0
100217	0
100220	0
100223	0
100224	0
100225	0
100226	0
100228	0
100230	0
100231	0
100232	7
100234	0
100236	0
100237	0
100238	0
100239	0
100240	0
100242	0
100243	0
100244	0
100246	0
100248	0
100249	7
100252	16
100253	0
100254	0
100255	0
100256	0
100258	0
100259	0
100260	0
100264	0
100265	0
100266	0
100267	0
100268	0
100269	0
100275	0
100276	0
100277	0
100279	0
100281	0
100284	0
100285	0
100286	0
100287	0
100288	0
100289	0
100290	0
100291	0
100292	0
100296	0
100298	0
100299	0
100302	0
110001	7
110002	17
110003	17
110004	0
110005	0
110006	0
110007	0
110008	0
110010	0
110011	0
110015	0
110016	7
110018	0
110020	0
110023	7
110024	0
110025	17
110026	0
110027	0
110028	0
110029	7
110030	0
110031	0
110032	16
110033	0
110034	0
110035	0
110036	0
110038	7
110039	0
110040	0
110041	0
110042	0
110043	0
110044	0
110045	0
110046	0
110050	0
110051	16
110054	7
110059	0
110064	0
110069	0
110071	0
110073	0
110074	0
110075	7
110076	0
110078	0
110079	0
110082	0
110083	0
110086	16
110087	0
110089	16
110091	0
110092	0
110095	7
110100	16
110101	0
110104	16
110105	16
110107	0
110109	16
110111	0
110112	14
110113	0
110115	0
110121	0
110122	7
110124	16
110125	7
110128	16
110129	0
110130	0
110132	0
110135	0
110142	0
110143	0
110146	16
110150	7
110153	0
110161	0
110163	0
110164	0
110165	0
110168	7
110172	0
110177	0
110183	0
110184	0
110186	0
110187	0
110189	14
110190	0
110191	0
110192	0
110194	0
110198	0
110200	0
110201	0
110203	0
110205	0
110209	0
110212	0
110215	0
110219	0
110225	0
110226	0
110228	0
110229	0
110230	0
120001	0
120002	16
120004	0
120005	16
120006	0
120007	0
120010	0
120011	0
120014	16
120019	16
120022	0
120026	0
120027	0
120028	16
130002	17
130003	7
130006	0
130007	0
130013	0
130014	0
130018	7
130024	16
130025	0
130028	0
130049	7
130063	0
130065	0
130066	0
140001	16
140002	0
140007	0
140008	0
140010	0
140011	14
140012	0
140013	0
140015	17
140018	0
140019	16
140026	14
140029	0
140030	0
140032	7
140034	7
140040	7
140043	15
140046	7
140048	0
140049	0
140051	0
140052	0
140053	0
140054	0
140058	17
140059	0
140062	0
140063	0
140064	15
140065	0
140066	0
140067	0
140068	0
140075	0
140077	0
140080	0
140082	0
140083	0
140084	0
140088	0
140089	16
140091	0
140093	7
140094	0
140095	0
140100	0
140101	0
140103	0
140110	15
140113	0
140114	0
140115	0
140116	0
140117	0
140118	0
140119	0
140120	0
140122	0
140124	0
140125	0
140127	0
140130	0
140133	0
140135	7
140137	0
140143	14
140145	0
140147	14
140148	0
140150	0
140151	0
140155	0
140158	0
140160	7
140161	16
140162	0
140164	7
140166	0
140167	16
140172	0
140174	0
140176	0
140177	0
140179	0
140180	0
140181	0
140182	0
140184	14
140185	0
140186	0
140187	0
140189	16
140191	0
140197	0
140200	0
140202	0
140206	0
140207	0
140208	0
140209	0
140210	16
140211	0
140213	0
140217	0
140223	0
140224	0
140228	0
140231	0
140233	0
140234	14
140239	0
140240	0
140242	0
140250	0
140251	0
140252	0
140258	0
140275	0
140276	0
140280	0
140281	0
140286	0
140288	0
140289	0
140290	0
140291	0
140292	0
140294	14
140300	0
140301	0
140303	0
150001	0
150002	0
150003	0
150004	0
150005	0
150006	7
150007	0
150008	0
150009	0
150010	0
150011	17
150012	0
150015	7
150017	0
150018	0
150021	0
150022	0
150023	7
150024	0
150026	0
150029	0
150030	0
150033	0
150034	0
150035	0
150037	0
150038	0
150042	7
150044	0
150045	0
150046	0
150047	0
150048	17
150051	7
150056	0
150057	0
150058	0
150059	0
150061	0
150064	0
150065	0
150069	7
150072	16
150074	0
150075	0
150076	0
150082	0
150084	0
150086	0
150088	0
150089	0
150090	0
150091	0
150097	0
150100	0
150101	0
150102	0
150104	0
150109	0
150112	7
150113	0
150115	7
150125	0
150126	0
150128	0
150129	0
150133	7
150146	0
150147	0
150149	0
150150	0
150153	0
150154	0
150157	0
150158	0
150160	0
150161	0
150162	0
150163	0
150164	0
150165	0
150166	0
160001	17
160005	16
160008	14
160013	16
160016	17
160024	0
160028	0
160029	0
160030	7
160032	14
160033	0
160040	0
160045	0
160047	0
160057	7
160058	0
160064	17
160067	0
160069	0
160079	0
160080	17
160082	0
160083	0
160089	17
160101	0
160104	0
160110	0
160112	14
160117	0
160122	14
160124	14
160146	0
160147	14
160153	0
160155	0
170001	16
170006	21
170009	0
170010	14
170012	16
170013	17
170014	0
170016	0
170017	0
170020	17
170023	16
170027	16
170033	16
170039	0
170040	0
170049	0
170058	14
170068	17
170074	0
170075	0
170086	0
170094	16
170103	0
170104	0
170105	14
170109	0
170110	16
170120	17
170122	0
170123	0
170133	0
170137	16
170142	7
170145	14
170146	0
170150	14
170166	16
170175	16
170176	0
170182	0
170183	0
170185	0
170186	0
170187	0
170188	0
170190	0
170191	0
170192	0
170193	0
170194	0
170195	0
170196	0
170197	0
170198	0
180001	0
180002	0
180004	0
180005	7
180007	0
180009	0
180010	0
180011	7
180012	7
180013	7
180016	0
180017	7
180018	17
180019	0
180020	0
180021	0
180024	0
180025	0
180027	7
180029	7
180035	0
180036	0
180038	17
180040	0
180043	17
180044	16
180045	0
180046	0
180048	7
180049	7
180050	7
180051	0
180053	14
180056	0
180064	0
180066	14
180067	0
180069	15
180070	14
180078	0
180079	14
180080	7
180087	0
180088	0
180092	0
180093	17
180095	16
180101	0
180102	7
180103	0
180104	7
180105	14
180106	16
180115	0
180116	7
180117	14
180124	7
180127	7
180128	0
180130	0
180132	17
180138	0
180139	16
180141	0
180143	0
180149	14
180150	0
180151	0
190001	0
190002	0
190003	0
190004	0
190005	0
190006	0
190007	16
190008	0
190009	0
190011	0
190013	0
190014	16
190015	7
190017	7
190019	0
190020	0
190025	0
190026	0
190027	0
190034	14
190036	0
190039	0
190040	0
190041	0
190044	0
190045	0
190046	0
190050	0
190053	0
190054	0
190060	0
190064	0
190065	0
190078	0
190079	0
190081	0
190086	7
190088	0
190090	0
190098	0
190099	14
190102	0
190106	14
190111	0
190114	0
190115	0
190116	0
190118	16
190122	0
190125	0
190128	0
190131	0
190133	14
190135	0
190140	14
190144	7
190145	14
190146	0
190151	14
190152	0
190160	0
190161	0
190164	0
190167	14
190175	0
190176	0
190177	0
190183	0
190184	14
190190	0
190191	0
190196	0
190199	0
190201	0
190202	0
190204	0
190205	0
190206	0
190208	0
190218	16
190236	0
190241	0
190242	0
190245	0
190246	0
190249	0
190250	0
190251	0
190255	0
190256	0
190257	0
190258	0
190259	0
190261	0
190263	0
190266	0
190267	0
190268	0
190270	0
190272	0
190273	0
190274	0
190275	0
190276	0
190277	0
200001	0
200002	16
200008	0
200009	0
200018	14
200019	0
200020	0
200021	0
200024	0
200025	0
200031	14
200032	14
200033	0
200034	0
200037	16
200039	7
200040	0
200041	14
200050	14
200052	16
200063	16
210001	0
210002	0
210003	0
210004	0
210005	0
210006	0
210007	0
210008	0
210009	0
210011	0
210012	0
210013	0
210015	0
210016	0
210017	0
210018	0
210019	0
210022	0
210023	0
210024	0
210025	0
210027	0
210028	0
210029	0
210030	0
210032	0
210033	0
210034	0
210035	0
210037	0
210038	0
210039	0
210040	0
210043	0
210044	0
210045	0
210048	0
210049	0
210051	0
210054	0
210055	0
210056	0
210057	0
210058	0
210060	0
210061	0
220001	0
220002	0
220008	0
220010	0
220011	0
220012	16
220015	0
220016	0
220017	0
220019	0
220020	0
220024	0
220025	0
220029	0
220030	0
220031	0
220033	0
220035	0
220036	0
220046	0
220049	0
220050	0
220051	14
220052	0
220058	0
220060	0
220062	0
220063	0
220065	0
220066	0
220067	0
220070	0
220071	0
220073	0
220074	0
220075	0
220077	0
220080	0
220082	0
220083	0
220084	0
220086	0
220088	0
220090	0
220095	0
220098	0
220100	0
220101	0
220105	0
220108	0
220110	0
220111	0
220116	0
220119	0
220126	0
220135	0
220163	0
220171	0
220174	0
220176	0
230002	0
230003	0
230004	0
230005	0
230013	0
230015	0
230017	0
230019	0
230020	0
230021	7
230022	7
230024	0
230029	0
230030	7
230031	0
230034	16
230035	0
230036	17
230037	7
230038	0
230040	0
230041	0
230046	0
230047	0
230053	0
230054	17
230055	16
230058	16
230059	0
230060	16
230066	0
230069	0
230070	0
230071	0
230072	0
230075	0
230077	0
230078	0
230080	7
230081	16
230085	0
230089	0
230092	0
230093	16
230095	16
230096	14
230097	17
230099	0
230100	16
230101	16
230104	0
230105	17
230106	0
230108	16
230110	16
230117	0
230118	16
230119	0
230121	0
230130	0
230132	0
230133	16
230135	0
230141	0
230142	0
230144	0
230146	0
230151	0
230156	0
230165	0
230167	0
230174	0
230176	0
230180	0
230193	0
230195	0
230197	0
230204	0
230207	0
230208	7
230212	0
230216	0
230217	0
230222	16
230223	0
230227	0
230230	0
230236	0
230239	16
230241	0
230244	0
230254	0
230257	0
230259	0
230264	0
230269	0
230270	0
230273	0
230275	0
230277	0
230279	0
230297	0
230298	0
230300	0
230301	0
240001	0
240002	0
240004	0
240006	0
240010	0
240014	0
240018	0
240019	0
240020	0
240022	16
240030	17
240036	0
240038	0
240040	0
240043	14
240044	16
240047	0
240050	0
240052	16
240053	0
240056	0
240057	0
240059	0
240061	0
240063	0
240064	16
240066	0
240069	0
240071	14
240075	7
240076	0
240078	0
240080	0
240084	0
240088	7
240093	7
240100	17
240101	0
240104	0
240106	0
240115	0
240117	14
240132	0
240141	0
240166	14
240187	0
240196	0
240206	8
240207	0
240210	0
240211	0
240213	0
250001	0
250002	14
250004	7
250006	0
250007	0
250009	7
250010	16
250012	16
250015	16
250017	0
250018	14
250019	0
250020	14
250023	14
250025	0
250027	0
250031	17
250034	7
250035	16
250036	16
250038	0
250040	0
250042	7
250043	16
250044	14
250048	0
250049	14
250050	0
250051	14
250057	16
250058	17
250059	14
250060	0
250061	14
250067	0
250069	7
250072	0
250077	16
250078	7
250079	16
250081	7
250082	7
250084	0
250085	14
250093	16
250094	7
250095	16
250096	0
250097	7
250099	7
250100	7
250102	0
250104	7
250112	14
250117	0
250122	0
250123	0
250124	0
250125	0
250126	0
250127	8
250128	0
250134	0
250136	0
250138	0
250141	0
250149	0
250151	0
250152	0
250162	0
260001	0
260004	16
260005	0
260006	16
260009	16
260011	7
260015	0
260017	17
260020	0
260021	0
260022	17
260023	0
260024	16
260025	17
260027	0
260032	0
260034	16
260040	0
260047	15
260048	0
260050	16
260052	0
260057	0
260059	16
260061	14
260062	0
260064	17
260065	0
260068	0
260070	0
260074	16
260077	0
260078	17
260080	14
260081	0
260085	0
260091	0
260094	16
260095	0
260096	0
260097	16
260102	0
260104	0
260105	0
260108	0
260110	7
260113	17
260115	0
260116	7
260119	7
260137	0
260138	0
260141	0
260142	16
260147	16
260160	0
260162	0
260163	14
260166	0
260175	17
260176	0
260177	0
260178	0
260179	0
260180	0
260183	7
260186	14
260190	0
260191	0
260193	0
260195	16
260200	0
260207	0
260209	0
260210	0
260211	0
260214	0
260216	0
260218	0
260219	0
260220	0
270002	16
270003	16
270004	0
270012	16
270014	7
270017	17
270023	7
270032	16
270049	0
270051	17
270057	16
270074	8
270086	0
270087	0
280003	0
280009	7
280013	0
280020	0
280023	7
280030	0
280032	15
280040	0
280060	0
280061	17
280065	16
280077	14
280081	0
280105	0
280111	16
280119	8
280123	0
280125	17
280127	0
280128	0
280129	0
280130	0
290001	0
290002	16
290003	0
290005	0
290006	16
290007	0
290008	16
290009	0
290012	0
290019	17
290020	16
290021	0
290022	0
290027	16
290032	0
290039	0
290041	0
290045	0
290046	0
290047	0
290049	0
290051	0
290052	0
290053	0
300001	0
300003	17
300005	7
300011	0
300012	0
300014	0
300017	0
300018	0
300019	15
300020	0
300023	0
300029	0
300034	0
310001	0
310002	0
310003	0
310005	0
310006	0
310008	0
310009	0
310010	0
310011	0
310012	0
310014	0
310015	0
310016	0
310017	0
310018	0
310019	0
310020	0
310021	0
310022	0
310024	0
310025	0
310026	0
310027	0
310028	0
310029	0
310031	0
310032	0
310034	0
310037	0
310038	0
310039	0
310040	0
310041	0
310044	0
310045	0
310047	0
310048	0
310050	0
310051	0
310052	0
310054	0
310057	0
310058	0
310060	0
310061	0
310063	0
310064	0
310069	0
310070	0
310073	0
310074	0
310075	0
310076	0
310081	0
310083	0
310084	0
310086	0
310088	0
310090	0
310091	0
310092	0
310093	0
310096	0
310105	0
310108	0
310110	0
310111	0
310112	0
310113	0
310115	0
310116	0
310118	0
310119	0
310120	0
320001	0
320002	16
320003	16
320004	16
320005	17
320006	17
320009	0
320011	16
320013	16
320014	16
320016	16
320017	0
320018	0
320019	0
320021	0
320022	16
320030	16
320033	16
320037	16
320038	16
320057	8
320058	8
320059	8
320060	8
320061	8
320062	8
320063	17
320065	17
320067	16
320069	16
320070	8
320074	0
320079	0
320083	0
320084	0
320085	0
320086	0
320087	0
330002	0
330003	0
330004	0
330005	0
330006	0
330008	16
330009	0
330010	0
330011	0
330013	0
330014	0
330019	0
330023	0
330024	0
330025	0
330027	0
330028	0
330029	0
330030	0
330033	0
330036	0
330037	0
330041	0
330043	0
330044	0
330045	0
330046	0
330047	0
330049	0
330053	0
330055	0
330056	0
330057	0
330058	0
330059	0
330061	0
330064	0
330065	0
330066	0
330067	0
330072	0
330073	0
330074	0
330075	0
330078	0
330079	17
330080	0
330084	16
330085	17
330086	0
330088	0
330090	7
330091	0
330094	7
330096	16
330100	0
330101	0
330102	0
330103	17
330104	0
330106	0
330107	0
330108	0
330111	0
330115	0
330119	0
330125	0
330126	0
330127	0
330128	0
330132	0
330133	0
330135	0
330136	17
330140	0
330141	0
330144	14
330151	16
330152	0
330153	0
330157	0
330158	0
330159	0
330160	0
330162	0
330163	0
330164	0
330166	0
330167	0
330169	0
330175	16
330177	16
330180	0
330181	0
330182	0
330184	0
330185	0
330188	0
330189	0
330191	0
330193	0
330194	0
330195	0
330196	0
330197	16
330198	0
330199	0
330201	0
330202	0
330203	0
330204	0
330205	0
330208	0
330211	16
330213	16
330214	0
330215	0
330218	0
330219	0
330221	0
330222	0
330223	16
330224	7
330225	0
330226	0
330229	0
330230	0
330231	0
330232	0
330233	0
330234	0
330235	0
330236	0
330238	0
330239	0
330240	0
330241	0
330242	0
330245	0
330246	0
330247	0
330249	0
330250	17
330259	0
330261	0
330263	16
330264	0
330265	0
330267	0
330268	14
330270	0
330273	0
330276	0
330277	14
330279	0
330285	0
330286	0
330290	0
330304	0
330306	0
330307	0
330316	0
330331	0
330332	0
330339	0
330340	0
330350	0
330353	0
330357	0
330372	0
330385	0
330386	17
330389	0
330390	0
330393	0
330394	0
330395	0
330396	0
330397	0
330399	0
330401	0
330403	0
330404	0
330405	0
330406	0
330407	0
340001	0
340002	0
340003	0
340004	0
340008	0
340010	7
340011	16
340012	14
340013	7
340014	0
340015	0
340016	0
340017	0
340020	0
340021	7
340023	7
340024	14
340025	0
340027	17
340028	0
340030	0
340032	0
340035	0
340036	0
340037	14
340038	0
340039	0
340040	0
340041	0
340042	16
340047	0
340049	0
340050	17
340051	7
340053	0
340055	0
340060	0
340061	0
340064	0
340068	7
340069	0
340070	0
340071	0
340073	0
340075	0
340084	0
340085	0
340087	14
340090	0
340091	0
340096	0
340097	0
340098	0
340099	14
340104	14
340106	0
340107	0
340109	17
340113	0
340114	0
340115	7
340116	0
340119	0
340120	0
340121	0
340123	0
340126	7
340127	0
340129	7
340130	0
340131	17
340132	0
340133	14
340138	0
340141	0
340142	17
340143	0
340144	7
340145	0
340147	7
340148	0
340151	16
340153	0
340155	0
340156	8
340158	0
340159	0
340160	14
340166	0
340168	0
340171	0
340173	0
340183	0
350002	0
350003	16
350006	16
350009	16
350011	0
350015	0
350017	16
350019	16
350030	16
350063	8
350064	8
350070	0
360001	0
360002	0
360003	0
360006	0
360008	7
360009	0
360010	7
360011	7
360012	0
360013	0
360014	16
360016	0
360017	0
360019	0
360020	0
360025	7
360026	0
360027	0
360029	0
360032	0
360035	0
360036	7
360037	0
360038	0
360039	7
360040	16
360041	0
360044	14
360046	0
360048	0
360051	0
360052	0
360054	7
360055	0
360056	0
360058	0
360059	0
360062	0
360064	0
360065	7
360066	0
360068	0
360070	0
360071	0
360072	0
360074	0
360075	0
360076	0
360077	0
360078	0
360079	0
360080	0
360081	0
360082	0
360084	0
360085	0
360086	0
360087	0
360089	0
360090	0
360091	0
360092	0
360095	7
360096	0
360098	0
360100	0
360101	0
360107	0
360109	16
360112	0
360113	0
360115	0
360116	0
360118	0
360121	7
360123	0
360125	17
360130	0
360131	0
360132	0
360133	0
360134	0
360137	0
360141	0
360143	0
360144	0
360145	0
360147	0
360148	0
360150	0
360151	0
360152	0
360153	0
360155	0
360156	0
360159	7
360161	0
360163	0
360170	0
360172	0
360174	0
360175	0
360179	0
360180	0
360185	0
360187	0
360189	0
360192	0
360195	0
360197	0
360203	0
360210	0
360211	0
360212	0
360218	0
360230	0
360234	0
360236	0
360239	0
360245	0
360247	0
360253	0
360259	0
360261	0
360262	0
360263	0
360266	0
360269	0
360270	0
360271	0
360274	0
360275	0
360276	0
370001	0
370002	16
370004	16
370006	7
370007	16
370008	0
370011	0
370013	0
370014	7
370015	14
370016	7
370018	7
370019	0
370020	17
370022	17
370023	16
370025	7
370026	0
370028	0
370029	0
370030	14
370032	0
370034	17
370036	16
370037	0
370039	0
370040	16
370041	0
370047	17
370048	16
370049	17
370051	16
370054	17
370056	0
370057	0
370060	0
370065	16
370072	14
370078	0
370080	16
370083	14
370084	16
370089	16
370091	0
370093	0
370094	0
370097	0
370099	14
370100	14
370103	14
370105	0
370106	0
370112	0
370113	16
370114	0
370138	16
370139	16
370148	0
370149	7
370153	16
370156	16
370158	0
370166	0
370169	14
370170	8
370171	8
370172	8
370173	8
370174	8
370176	0
370178	16
370180	8
370183	0
370190	0
370192	0
370199	0
370200	0
370201	0
370202	0
370203	0
370206	0
370210	0
370211	0
370212	0
370214	0
370215	0
370216	0
370218	0
370220	0
370222	0
370223	0
370226	0
370227	0
370228	0
380001	17
380002	0
380004	0
380005	0
380007	0
380009	0
380014	7
380017	0
380018	0
380020	0
380021	0
380022	0
380025	0
380027	17
380029	0
380033	0
380037	0
380038	0
380040	16
380047	7
380050	17
380051	0
380052	0
380056	0
380060	0
380061	0
380071	0
380075	0
380082	0
380089	0
380090	17
380091	0
380101	0
390001	0
390002	0
390003	0
390004	0
390006	7
390008	0
390009	0
390010	0
390012	0
390013	7
390016	0
390019	0
390023	0
390025	0
390026	0
390027	0
390028	0
390030	7
390031	0
390032	0
390035	0
390036	0
390037	0
390039	16
390041	0
390042	0
390043	16
390044	0
390045	0
390046	0
390048	7
390049	0
390050	0
390052	14
390056	16
390057	0
390058	0
390061	0
390062	0
390063	0
390065	0
390066	0
390067	0
390068	0
390070	0
390071	0
390072	0
390073	0
390076	0
390079	7
390080	0
390081	0
390084	14
390086	7
390090	0
390091	7
390093	15
390095	0
390096	0
390097	0
390100	0
390101	0
390102	0
390104	16
390107	0
390108	0
390110	0
390111	0
390112	0
390113	17
390114	0
390115	0
390116	0
390117	16
390118	14
390119	0
390122	16
390123	0
390125	14
390127	0
390128	0
390130	16
390131	0
390132	0
390133	0
390137	0
390138	15
390139	0
390142	0
390145	0
390146	14
390147	0
390150	14
390151	7
390153	0
390154	16
390156	0
390157	0
390160	0
390162	0
390163	7
390164	0
390168	0
390169	0
390173	16
390174	0
390176	0
390178	0
390179	0
390180	0
390183	14
390184	0
390185	7
390189	14
390192	0
390194	0
390195	0
390197	0
390198	0
390199	14
390201	17
390203	0
390204	0
390211	0
390217	0
390219	0
390220	0
390222	0
390223	0
390225	0
390226	0
390228	0
390231	0
390233	0
390236	0
390237	0
390256	0
390258	0
390263	0
390265	0
390266	0
390267	0
390268	0
390270	0
390272	0
390278	0
390285	0
390286	0
390290	0
390302	0
390304	0
390307	0
390312	0
390313	0
390314	0
390315	0
390316	0
390317	0
390318	0
400001	0
400002	0
400003	0
400004	0
400005	0
400006	0
400007	0
400009	0
400010	0
400011	0
400012	0
400013	0
400014	0
400015	0
400016	0
400017	0
400018	0
400019	0
400021	0
400022	0
400024	0
400026	0
400028	0
400032	0
400044	0
400048	0
400061	0
400079	0
400087	0
400098	0
400102	0
400103	0
400104	0
400105	0
400106	0
400109	0
